organizationid,organizationname,locationid,locationname,menuitemid,menuitemname,catalogid,itemunitprice,price_changed_on,item_class_type,entitytype,calories,protein,sugar,fat,is_alcoholic,is_vegetarian_item,is_vegan_item,has_allergen,is_active,is_deleted,gms_created_on,gms_modified_on,sysinserttime,average_rating,rating_count
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-d76c6eec-e334-4c1a-b92b-0ab826b99099,Full Chili Cheese Fries,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,7.990,2026-07-20 21:08:04.548622,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-c0a836dd-3111-4620-85e2-e71dee32fc86,Veg Vadapav,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.500,2026-07-21 17:23:12.98002,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-248d3b18-b33b-4d0c-a676-117efb0eb5fa,Zuppa Salsiccia,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,5.000,2026-07-20 21:08:04.769763,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-5ccb7c5d-ff66-4e70-b180-6ba1f41c371a,CocaCola,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.600,2026-07-20 21:08:04.923276,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-0eb09fb5-9bc7-4d7b-bd8f-9e725effcc78,Bacon & Apple,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,10.000,2026-07-20 21:08:04.754081,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-eb6b1efd-f6fa-48d6-af20-8da54e257449,Classic Burger,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,8.490,2026-07-20 21:08:05.034483,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-12c2aefe-632a-4ee9-b2d0-8a74a7a09bdd,Craft Your Own: Single,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,6.490,2026-07-20 21:08:04.480955,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-1e3372b5-8562-4eab-9183-8de21013c2bc,Hosmer Orange Soda,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.600,2026-07-20 21:08:05.163823,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-34137793-d351-4bcf-8d5d-89d818922186,New York - Meat Lovers,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,14.000,2026-07-20 21:08:04.336688,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-d5f86692-5a06-4163-8c6e-7c70905fc2a0,Bucatini Scampi,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,12.000,2026-07-20 21:08:04.44522,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-512b1a98-6fc1-4935-ab10-6ce18e3f90a9,Brownie,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.500,2026-07-20 21:08:04.992568,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-22 08:51:18.695896,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-1c015b26-b82f-4b71-90b8-c8fa6e962723,Cheesesteak Sandwich,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,9.290,2026-07-20 21:08:05.045861,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-08dc4350-77ad-4381-8b87-e7177ab4161e,Cheerwine,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.600,2026-07-20 21:08:04.988907,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-e1cbd066-018a-400e-a016-ecad2df921ea,New French Burger,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,5.000,2026-07-20 21:08:05.197316,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-022a5238-ab1e-45b8-b991-4607d16a28fe,Detroit - Broccoli Rabe,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,12.000,2026-07-20 21:08:04.275813,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-bee835dc-bc11-4d31-ad13-6b9ae3eea7e5,Fish Sandwich,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,1.000,2026-07-20 21:08:04.010232,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-8c759eef-1c03-4fb4-acb2-ca6f7eb924cc,Regular Bacon Cheese Fry,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,5.790,2026-07-20 21:08:05.083721,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-70b5aea7-16dc-4c09-94b4-0559e5efa5c0,Saratoga Sparkling,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.600,2026-07-20 21:08:05.187348,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-dc239e30-bf32-4be5-b641-4c7b7e0e3ff6,3 Tacos - Fuego Gringo,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,10.000,2026-07-20 21:08:04.35361,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-463966b6-3acc-470a-902a-7292929b020a,Raspberry Lime Sparkling Water - Poland Springs 16 oz.,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.000,2026-07-20 21:08:04.340416,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-aad307a7-a2a8-40f7-a072-2f0e82421e9f,Coca-Cola,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.600,2026-07-20 21:08:05.143205,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-872d4080-300e-4567-8715-c8c5e7eb28b4,3 Tacos - Chicken Fajita,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,10.000,2026-07-20 21:08:04.688475,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-cec7815d-730e-4960-b851-233fbab3a775,Veggie Explosion Pizza,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,16.990,2026-07-20 21:08:04.119061,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-720d3df0-e36b-48cc-931b-47309cf35f2d,Chips,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,1.990,2026-07-20 21:08:04.084292,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-22 07:26:04.699427,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-81ac1264-ea3a-4fe7-9c25-b1d34cee7b1d,Craft Your Own: Bucatini,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,9.000,2026-07-20 21:08:04.197036,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-e7c58019-839c-4600-8ecd-b59f52df5f45,Soda - Hosmer Root Beer,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.600,2026-07-20 21:08:04.877018,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-d4da55ef-98a4-4e93-86d8-a4386cd21ddc,Hosmer Birch Beer,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.600,2026-07-20 21:08:04.950926,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-e29ff0f3-dc9f-4b4f-92d1-645783922b2b,San Pellegrino 16.9oz,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.600,2026-07-20 21:08:04.28749,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-cae9625c-2da5-421c-82da-1fd67b8359b7,BBQ Sandwich,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,10.000,2026-07-20 21:08:04.541268,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-a0cbc23f-75b2-482d-ab8b-92baf82d8d65,Chocolate Chip Cookie,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.500,2026-07-20 21:08:05.095435,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-82629257-5726-4da8-ab9c-8b1fe3c4b160,Soda - Hosmer Black Cherry,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.600,2026-07-20 21:08:04.617602,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-2b26a3f9-95c6-44f9-b86d-0b8b2fe8e165,Bowl - El Gringo,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,10.000,2026-07-20 21:08:04.382161,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-31cb89c8-f85f-48f7-bbc9-a50c0c34b64c,Shirley Potato Salad,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-22 08:51:18.695895,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-48a0a9ed-cf84-46a4-8a26-45d1b823c74b,Diet Coke 20 oz,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.600,2026-07-20 21:08:04.669473,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-e68b012d-d5ec-4aa2-bc9c-50900526b829,Water - San Pellegrino 16 oz.,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.600,2026-07-20 21:08:04.58894,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-152b248b-e406-41b4-a845-4973022bae52,Onion Rings,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,4.990,2026-07-20 21:08:04.8906,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-14f4f954-e199-4ef1-80ea-9db6e5ba5665,Hosmer Birch Beer,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.600,2026-07-20 21:08:05.15486,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-a40cc822-5a00-49ec-8c0b-fa64004602bd,S'mores Cookie,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.500,2026-07-20 21:08:05.099333,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-e1091493-3beb-437e-a5e6-922f7077159e,Regular Chili Cheese Fry,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,5.790,2026-07-20 21:08:04.973515,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-1cfd98d6-e8b9-46b0-aaa0-f1d285991f7b,Casa,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,9.000,2026-07-20 21:08:04.817178,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-7aac854f-05cc-48f7-967b-033a32592a65,Soda - Hosmer Orange,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.600,2026-07-20 21:08:04.829656,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-1d5c7c26-a75a-4669-ba3f-290c598e9e4e,Burnt Ends - Large,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,25.000,2026-07-20 21:08:04.86613,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-72f1dcc4-0af3-4206-a462-27b5608dba8b,Regular Fried Pickles,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,5.990,2026-07-20 21:08:05.026758,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-48d02164-25c9-4111-93ae-932c303bd62e,Harvest,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,10.000,2026-07-20 21:08:04.89418,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-019c3456-b47e-45a8-85b7-2f9cfbe223ad,New York - Chicken Bacon Ranch,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,13.000,2026-07-20 21:08:04.426825,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-1552dfbf-7e65-4f93-8f2c-e81089dfc5c7,Aloo Sandwich,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.000,2026-07-20 21:08:04.157329,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-6bb8bf0e-6456-4471-8b67-726758e971d4,Pulled Pork - Large,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,20.000,2026-07-20 21:08:04.41793,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-68632207-df14-408a-8954-439806c6348d,Bourbon Bread Pudding - Small,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,4.000,2026-07-20 21:08:04.60186,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-2cc0f6ad-475a-4a59-b147-715b2e12c213,Burnt Ends - Small,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,15.000,2026-07-20 21:08:04.947224,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-4452ef99-309a-4d5d-af3a-089131b7af5c,Hosmer Root Beer,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.600,2026-07-20 21:08:05.167505,0,Item,,NULL,NULL,NULL,True,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-fee0a029-5b44-42c2-8ff9-e73ff7f862d0,New York - The Rocket,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,13.000,2026-07-20 21:08:04.643229,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,itm-3d194fdf-65c9-4b8c-af61-27d9f9a65584,Diet Coke,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.600,2026-07-20 21:08:05.146909,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 06:05:44.158742,NULL,NULL
