locationid,frequentcustomerid,transactionheaderid,menuitemid,itemname,item_class_type,itemquantity,itemunitprice,numberofitems,ordersubtotal,ordertypelabel,orderdatelocal,businessdate,yyyy,mm,dd,hh,ww,yyww
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004305,itm-dc239e30-bf32-4be5-b641-4c7b7e0e3ff6,3 Tacos - Fuego Gringo,1,1,10.00,6,27.70,DineIn,2026-04-26 12:20:00,2026-04-26,2026,04,26,12,17,2617
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004305,itm-f5150bf5-a101-450c-b84c-0bcd7fe264d4,Bowl - Fire Chicken,1,1,10.00,6,27.70,DineIn,2026-04-26 12:20:00,2026-04-26,2026,04,26,12,17,2617
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004305,itm-55524c7b-1147-4dcf-8d82-6451b9a6b368,Mac Salad,2,1,0.00,6,27.70,DineIn,2026-04-26 12:20:00,2026-04-26,2026,04,26,12,17,2617
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004305,itm-e6a39053-c6e9-418d-bbf4-821cabd05101,Freaky Dog Orange Bite,3,1,2.60,6,27.70,DineIn,2026-04-26 12:20:00,2026-04-26,2026,04,26,12,17,2617
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004305,itm-cf8a410e-7770-45a9-a22b-e18d4c799d8c,San Pellegrino 16 oz.,3,1,2.60,6,27.70,DineIn,2026-04-26 12:20:00,2026-04-26,2026,04,26,12,17,2617
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004305,itm-a40cc822-5a00-49ec-8c0b-fa64004602bd,S'mores Cookie,4,1,2.50,6,27.70,DineIn,2026-04-26 12:20:00,2026-04-26,2026,04,26,12,17,2617
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004306,itm-3cdb0bc6-8f0e-4ded-9760-10949b129aa2,New Club Sandwitch,1,1,5.00,2,12.99,DineIn,2026-06-07 19:46:00,2026-06-07,2026,06,07,19,23,2623
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004306,itm-5f98c30a-e8a0-4c9d-9755-ebe724c279e5,Grilled Chicken Sandwich,1,1,7.99,2,12.99,DineIn,2026-06-07 19:46:00,2026-06-07,2026,06,07,19,23,2623
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004307,itm-4eceeb42-8e14-488a-9dd9-c11815a71518,Sunday Classic,1,1,12.00,6,37.20,DineIn,2026-05-29 12:52:00,2026-05-29,2026,05,29,12,22,2622
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004307,itm-66284a04-74b0-43aa-9f5f-b55b6430b74c,Pappardelle Bolognese,1,1,10.00,6,37.20,DineIn,2026-05-29 12:52:00,2026-05-29,2026,05,29,12,22,2622
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004307,itm-33f8fb40-de66-4664-99e4-c69cb145bf5d,Garlic Bread,2,1,4.00,6,37.20,DineIn,2026-05-29 12:52:00,2026-05-29,2026,05,29,12,22,2622
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004307,itm-2d2d3ff3-1584-4a70-97df-81d5a03116c2,Garlic Bread with Cheese,2,1,6.00,6,37.20,DineIn,2026-05-29 12:52:00,2026-05-29,2026,05,29,12,22,2622
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004307,itm-7aac854f-05cc-48f7-967b-033a32592a65,Soda - Hosmer Orange,3,1,2.60,6,37.20,DineIn,2026-05-29 12:52:00,2026-05-29,2026,05,29,12,22,2622
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004307,itm-3d194fdf-65c9-4b8c-af61-27d9f9a65584,Diet Coke,3,1,2.60,6,37.20,DineIn,2026-05-29 12:52:00,2026-05-29,2026,05,29,12,22,2622
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004308,itm-dc239e30-bf32-4be5-b641-4c7b7e0e3ff6,3 Tacos - Fuego Gringo,1,1,10.00,4,24.48,DineIn,2026-04-06 11:28:00,2026-04-06,2026,04,06,11,15,2615
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004308,itm-d76c6eec-e334-4c1a-b92b-0ab826b99099,Full Chili Cheese Fries,2,1,7.99,4,24.48,DineIn,2026-04-06 11:28:00,2026-04-06,2026,04,06,11,15,2615
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004308,itm-e1cb276a-05ee-411c-8d48-2429a6c4682b,Fries,2,1,3.99,4,24.48,DineIn,2026-04-06 11:28:00,2026-04-06,2026,04,06,11,15,2615
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004308,itm-a40cc822-5a00-49ec-8c0b-fa64004602bd,S'mores Cookie,4,1,2.50,4,24.48,DineIn,2026-04-06 11:28:00,2026-04-06,2026,04,06,11,15,2615
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004309,itm-c8977a8f-6805-406b-81a1-7924b4836269,Kansas City Ribs - 1/2 Rack,1,1,18.00,4,40.00,DineIn,2026-06-14 14:36:00,2026-06-14,2026,06,14,14,24,2624
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004309,itm-6bb8bf0e-6456-4471-8b67-726758e971d4,Pulled Pork - Large,1,1,20.00,4,40.00,DineIn,2026-06-14 14:36:00,2026-06-14,2026,06,14,14,24,2624
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004309,itm-6fb00844-2cbf-4850-8308-c309fcaba642,Corn Bread W/ Honey Butter,2,1,2.00,4,40.00,DineIn,2026-06-14 14:36:00,2026-06-14,2026,06,14,14,24,2624
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004309,itm-1d29cbac-47c0-409f-829d-3bb2de81baca,Delta Queen Coleslaw,2,1,0.00,4,40.00,DineIn,2026-06-14 14:36:00,2026-06-14,2026,06,14,14,24,2624
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004310,itm-38ffd851-a6f1-475b-adc9-3e0c1f885a9c,Orange Sparkling Water - Poland Springs 16 oz.,3,1,2.00,3,28.49,DineIn,2026-05-22 14:06:00,2026-05-22,2026,05,22,14,21,2621
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004310,itm-28b28fa9-a09d-4d24-b9c0-d245fe1241a0,Chips and Salsa,2,1,1.49,3,28.49,DineIn,2026-05-22 14:06:00,2026-05-22,2026,05,22,14,21,2621
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004310,itm-bfa14938-656e-4f71-b2a7-1412d4c32ddb,Nacho,2,1,25.00,3,28.49,DineIn,2026-05-22 14:06:00,2026-05-22,2026,05,22,14,21,2621
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004311,itm-e68b012d-d5ec-4aa2-bc9c-50900526b829,Water - San Pellegrino 16 oz.,3,1,2.60,3,17.19,DineIn,2026-04-28 07:25:00,2026-04-28,2026,04,28,07,18,2618
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004311,itm-1c015b26-b82f-4b71-90b8-c8fa6e962723,Cheesesteak Sandwich,1,1,9.29,3,17.19,DineIn,2026-04-28 07:25:00,2026-04-28,2026,04,28,07,18,2618
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004311,itm-383cd6e1-6af5-4763-a173-f6b73a42493c,Regular Milkshake,3,1,5.30,3,17.19,DineIn,2026-04-28 07:25:00,2026-04-28,2026,04,28,07,18,2618
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004312,itm-4eceeb42-8e14-488a-9dd9-c11815a71518,Sunday Classic,1,1,12.00,4,29.20,DineIn,2026-04-08 13:16:00,2026-04-08,2026,04,08,13,15,2615
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004312,itm-d5f86692-5a06-4163-8c6e-7c70905fc2a0,Bucatini Scampi,1,1,12.00,4,29.20,DineIn,2026-04-08 13:16:00,2026-04-08,2026,04,08,13,15,2615
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004312,itm-48a0a9ed-cf84-46a4-8a26-45d1b823c74b,Diet Coke 20 oz,3,1,2.60,4,29.20,DineIn,2026-04-08 13:16:00,2026-04-08,2026,04,08,13,15,2615
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004312,itm-3d194fdf-65c9-4b8c-af61-27d9f9a65584,Diet Coke,3,1,2.60,4,29.20,DineIn,2026-04-08 13:16:00,2026-04-08,2026,04,08,13,15,2615
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004313,itm-4114e21e-54d7-41e7-827c-daffd7571796,Bowl - Veggie,1,2,10.00,6,34.20,DineIn,2026-05-20 11:49:00,2026-05-20,2026,05,20,11,21,2621
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004313,itm-999e7801-1bbc-459c-ad72-b625ff5da656,Pasta e Fagioli,2,1,5.00,6,34.20,DineIn,2026-05-20 11:49:00,2026-05-20,2026,05,20,11,21,2621
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004313,itm-e7c58019-839c-4600-8ecd-b59f52df5f45,Soda - Hosmer Root Beer,3,1,2.60,6,34.20,DineIn,2026-05-20 11:49:00,2026-05-20,2026,05,20,11,21,2621
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004313,itm-b61ccb82-3a09-47d3-bdad-99de67aefcff,Soda - Sprite,3,1,2.60,6,34.20,DineIn,2026-05-20 11:49:00,2026-05-20,2026,05,20,11,21,2621
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004313,itm-ee0fc09a-0dc4-4f37-ad2a-01a12cb0540e,Sugar Cookie Ice Cream Parfait,4,1,4.00,6,34.20,DineIn,2026-05-20 11:49:00,2026-05-20,2026,05,20,11,21,2621
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004314,itm-9b1735b0-56ca-4ff4-a681-5d093bc5c02a,Carbonara Bucatini,1,1,10.00,6,35.70,DineIn,2026-05-13 17:52:00,2026-05-13,2026,05,13,17,20,2620
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004314,itm-d5f86692-5a06-4163-8c6e-7c70905fc2a0,Bucatini Scampi,1,1,12.00,6,35.70,DineIn,2026-05-13 17:52:00,2026-05-13,2026,05,13,17,20,2620
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004314,itm-509f28a9-f591-4e13-8001-28b5275f97ba,Chips & Guac,2,1,4.50,6,35.70,DineIn,2026-05-13 17:52:00,2026-05-13,2026,05,13,17,20,2620
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004314,itm-33f8fb40-de66-4664-99e4-c69cb145bf5d,Garlic Bread,2,1,4.00,6,35.70,DineIn,2026-05-13 17:52:00,2026-05-13,2026,05,13,17,20,2620
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004314,itm-82629257-5726-4da8-ab9c-8b1fe3c4b160,Soda - Hosmer Black Cherry,3,1,2.60,6,35.70,DineIn,2026-05-13 17:52:00,2026-05-13,2026,05,13,17,20,2620
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004314,itm-1e3372b5-8562-4eab-9183-8de21013c2bc,Hosmer Orange Soda,3,1,2.60,6,35.70,DineIn,2026-05-13 17:52:00,2026-05-13,2026,05,13,17,20,2620
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004315,itm-872d4080-300e-4567-8715-c8c5e7eb28b4,3 Tacos - Chicken Fajita,1,1,10.00,4,24.59,DineIn,2026-05-01 13:45:00,2026-05-01,2026,05,01,13,18,2618
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004315,itm-152b248b-e406-41b4-a845-4973022bae52,Onion Rings,2,1,4.99,4,24.59,DineIn,2026-05-01 13:45:00,2026-05-01,2026,05,01,13,18,2618
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004315,itm-00fed6d1-c371-4ddf-aca4-fba0e53c87e6,Sprite,3,1,2.60,4,24.59,DineIn,2026-05-01 13:45:00,2026-05-01,2026,05,01,13,18,2618
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004315,itm-6cdad303-e31d-4acb-9cbc-2028d02b8567,Chocolate Heaven,4,1,7.00,4,24.59,DineIn,2026-05-01 13:45:00,2026-05-01,2026,05,01,13,18,2618
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004316,itm-4eceeb42-8e14-488a-9dd9-c11815a71518,Sunday Classic,1,1,12.00,6,39.18,DineIn,2026-05-11 18:33:00,2026-05-11,2026,05,11,18,20,2620
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004316,itm-84bf4a3f-3363-4483-ad72-3d563bcd0022,Classic Pepperoni Pizza,1,1,14.99,6,39.18,DineIn,2026-05-11 18:33:00,2026-05-11,2026,05,11,18,20,2620
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004316,itm-f2978a65-33f9-411e-8b40-cb50ddccd7cc,Regular Tater Tots,2,1,3.99,6,39.18,DineIn,2026-05-11 18:33:00,2026-05-11,2026,05,11,18,20,2620
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004316,itm-6aa7e8c8-9f2d-45e2-8591-ee068951ee26,Citta Pasta Meatballs,2,1,3.00,6,39.18,DineIn,2026-05-11 18:33:00,2026-05-11,2026,05,11,18,20,2620
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004316,itm-82629257-5726-4da8-ab9c-8b1fe3c4b160,Soda - Hosmer Black Cherry,3,1,2.60,6,39.18,DineIn,2026-05-11 18:33:00,2026-05-11,2026,05,11,18,20,2620
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004316,itm-aad307a7-a2a8-40f7-a072-2f0e82421e9f,Coca-Cola,3,1,2.60,6,39.18,DineIn,2026-05-11 18:33:00,2026-05-11,2026,05,11,18,20,2620
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004317,itm-c65cad71-aa87-4c19-8401-d045776bfa65,Spaghetti Fresca,1,1,10.00,7,48.20,DineIn,2026-05-19 21:09:00,2026-05-19,2026,05,19,21,21,2621
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004317,itm-4eceeb42-8e14-488a-9dd9-c11815a71518,Sunday Classic,1,1,12.00,7,48.20,DineIn,2026-05-19 21:09:00,2026-05-19,2026,05,19,21,21,2621
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004317,itm-c0341a11-6b12-45c9-b931-1d94aeb655a4,Small Plate,5,1,15.00,7,48.20,DineIn,2026-05-19 21:09:00,2026-05-19,2026,05,19,21,21,2621
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004317,itm-33f8fb40-de66-4664-99e4-c69cb145bf5d,Garlic Bread,2,1,4.00,7,48.20,DineIn,2026-05-19 21:09:00,2026-05-19,2026,05,19,21,21,2621
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004317,itm-cf8a410e-7770-45a9-a22b-e18d4c799d8c,San Pellegrino 16 oz.,3,1,2.60,7,48.20,DineIn,2026-05-19 21:09:00,2026-05-19,2026,05,19,21,21,2621
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004317,itm-01843536-d50c-47ed-9eae-bcc7dbbb775d,Raspberry Lime Sparkling Water - Poland Springs,3,1,2.00,7,48.20,DineIn,2026-05-19 21:09:00,2026-05-19,2026,05,19,21,21,2621
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004317,itm-e29ff0f3-dc9f-4b4f-92d1-645783922b2b,San Pellegrino 16.9oz,3,1,2.60,7,48.20,DineIn,2026-05-19 21:09:00,2026-05-19,2026,05,19,21,21,2621
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004318,itm-6bb8bf0e-6456-4471-8b67-726758e971d4,Pulled Pork - Large,1,1,20.00,4,87.70,DineIn,2026-06-04 21:18:00,2026-06-04,2026,06,04,21,23,2623
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004318,itm-c3757d4c-00a1-4d8b-96ad-bc5f91e1ab8c,Pit Master,5,1,65.00,4,87.70,DineIn,2026-06-04 21:18:00,2026-06-04,2026,06,04,21,23,2623
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004318,itm-f2230550-6db6-4a46-8a0e-c4bb2da31e71,Sister's Mac & Cheese,2,1,0.10,4,87.70,DineIn,2026-06-04 21:18:00,2026-06-04,2026,06,04,21,23,2623
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004318,itm-cf8a410e-7770-45a9-a22b-e18d4c799d8c,San Pellegrino 16 oz.,3,1,2.60,4,87.70,DineIn,2026-06-04 21:18:00,2026-06-04,2026,06,04,21,23,2623
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004319,itm-a355b5ed-f163-495f-9cca-bc2d2fc48ab6,Clam Chowder Soup,2,1,5.00,1,5.00,DineIn,2026-05-30 21:45:00,2026-05-30,2026,05,30,21,22,2622
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004320,itm-9b1735b0-56ca-4ff4-a681-5d093bc5c02a,Carbonara Bucatini,1,1,10.00,3,17.60,DineIn,2026-06-09 18:52:00,2026-06-09,2026,06,09,18,24,2624
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004320,itm-96496fb4-a393-4fed-ab63-e48ca106564e,Chicken Noodle Soup,2,1,5.00,3,17.60,DineIn,2026-06-09 18:52:00,2026-06-09,2026,06,09,18,24,2624
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004320,itm-5ccb7c5d-ff66-4e70-b180-6ba1f41c371a,CocaCola,3,1,2.60,3,17.60,DineIn,2026-06-09 18:52:00,2026-06-09,2026,06,09,18,24,2624
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004321,itm-c65cad71-aa87-4c19-8401-d045776bfa65,Spaghetti Fresca,1,1,10.00,2,20.00,DineIn,2026-05-11 12:53:00,2026-05-11,2026,05,11,12,20,2620
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004321,itm-4e13d9b3-f583-4fed-b625-384df92cbc6d,3 Tacos - Chicken Club,1,1,10.00,2,20.00,DineIn,2026-05-11 12:53:00,2026-05-11,2026,05,11,12,20,2620
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004322,itm-c3757d4c-00a1-4d8b-96ad-bc5f91e1ab8c,Pit Master,5,1,65.00,12,125.39,DineIn,2026-05-30 09:58:00,2026-05-30,2026,05,30,09,22,2622
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004322,itm-cae9625c-2da5-421c-82da-1fd67b8359b7,BBQ Sandwich,5,2,10.00,12,125.39,DineIn,2026-05-30 09:58:00,2026-05-30,2026,05,30,09,22,2622
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004322,itm-0eb09fb5-9bc7-4d7b-bd8f-9e725effcc78,Bacon & Apple,1,1,10.00,12,125.39,DineIn,2026-05-30 09:58:00,2026-05-30,2026,05,30,09,22,2622
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004322,itm-d2c53051-5602-48ff-b91e-1d9c8a0598fb,Caesar,1,1,9.00,12,125.39,DineIn,2026-05-30 09:58:00,2026-05-30,2026,05,30,09,22,2622
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004322,itm-17e43ef9-d687-4d01-88b6-4123e31a3852,Buffalo Chicken,1,1,7.99,12,125.39,DineIn,2026-05-30 09:58:00,2026-05-30,2026,05,30,09,22,2622
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004322,itm-b61ccb82-3a09-47d3-bdad-99de67aefcff,Soda - Sprite,3,1,2.60,12,125.39,DineIn,2026-05-30 09:58:00,2026-05-30,2026,05,30,09,22,2622
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004322,itm-869491af-d458-442b-861d-4220950fa613,Lemon Sparkling Water - Poland Springs 16 oz.,3,1,2.00,12,125.39,DineIn,2026-05-30 09:58:00,2026-05-30,2026,05,30,09,22,2622
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004322,itm-4452ef99-309a-4d5d-af3a-089131b7af5c,Hosmer Root Beer,3,1,2.60,12,125.39,DineIn,2026-05-30 09:58:00,2026-05-30,2026,05,30,09,22,2622
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004322,itm-cf8a410e-7770-45a9-a22b-e18d4c799d8c,San Pellegrino 16 oz.,3,1,2.60,12,125.39,DineIn,2026-05-30 09:58:00,2026-05-30,2026,05,30,09,22,2622
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004322,itm-1aa27755-1a22-4dad-81e4-80b86b9498b9,Bottled Water,3,1,1.00,12,125.39,DineIn,2026-05-30 09:58:00,2026-05-30,2026,05,30,09,22,2622
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004322,itm-e6a39053-c6e9-418d-bbf4-821cabd05101,Freaky Dog Orange Bite,3,1,2.60,12,125.39,DineIn,2026-05-30 09:58:00,2026-05-30,2026,05,30,09,22,2622
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004323,itm-2b89fddc-06bd-4dca-a8eb-26ae2df7ca24,Meat & Three,5,1,25.00,5,44.19,DineIn,2026-04-28 11:43:00,2026-04-28,2026,04,28,11,18,2618
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004323,itm-f5150bf5-a101-450c-b84c-0bcd7fe264d4,Bowl - Fire Chicken,1,1,10.00,5,44.19,DineIn,2026-04-28 11:43:00,2026-04-28,2026,04,28,11,18,2618
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004323,itm-f2978a65-33f9-411e-8b40-cb50ddccd7cc,Regular Tater Tots,2,1,3.99,5,44.19,DineIn,2026-04-28 11:43:00,2026-04-28,2026,04,28,11,18,2618
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004323,itm-08dc4350-77ad-4381-8b87-e7177ab4161e,Cheerwine,3,1,2.60,5,44.19,DineIn,2026-04-28 11:43:00,2026-04-28,2026,04,28,11,18,2618
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004323,itm-b61ccb82-3a09-47d3-bdad-99de67aefcff,Soda - Sprite,3,1,2.60,5,44.19,DineIn,2026-04-28 11:43:00,2026-04-28,2026,04,28,11,18,2618
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004324,itm-6bb8bf0e-6456-4471-8b67-726758e971d4,Pulled Pork - Large,1,1,20.00,2,22.00,DineIn,2026-04-14 11:16:00,2026-04-14,2026,04,14,11,16,2616
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004324,itm-d2585e0d-7f84-4dae-a9dd-7c3bbe3e4fbf,Fresh Bread,2,1,2.00,2,22.00,DineIn,2026-04-14 11:16:00,2026-04-14,2026,04,14,11,16,2616
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004325,itm-0eb09fb5-9bc7-4d7b-bd8f-9e725effcc78,Bacon & Apple,1,1,10.00,11,93.40,DineIn,2026-05-05 21:18:00,2026-05-05,2026,05,05,21,19,2619
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004325,itm-2635c3a6-fdf9-47bc-94cf-4e1a1164bf93,Meat the Mac,5,2,15.00,11,93.40,DineIn,2026-05-05 21:18:00,2026-05-05,2026,05,05,21,19,2619
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004325,itm-38cd20fd-1d14-455f-a79c-ab8ccbf8c82b,Wagon Wheels w/Broccoli Rabe & Sausage,1,1,10.00,11,93.40,DineIn,2026-05-05 21:18:00,2026-05-05,2026,05,05,21,19,2619
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004325,itm-2b89fddc-06bd-4dca-a8eb-26ae2df7ca24,Meat & Three,5,1,25.00,11,93.40,DineIn,2026-05-05 21:18:00,2026-05-05,2026,05,05,21,19,2619
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004325,itm-33f8fb40-de66-4664-99e4-c69cb145bf5d,Garlic Bread,2,1,4.00,11,93.40,DineIn,2026-05-05 21:18:00,2026-05-05,2026,05,05,21,19,2619
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004325,itm-e29ff0f3-dc9f-4b4f-92d1-645783922b2b,San Pellegrino 16.9oz,3,2,2.60,11,93.40,DineIn,2026-05-05 21:18:00,2026-05-05,2026,05,05,21,19,2619
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004325,itm-e68b012d-d5ec-4aa2-bc9c-50900526b829,Water - San Pellegrino 16 oz.,3,1,2.60,11,93.40,DineIn,2026-05-05 21:18:00,2026-05-05,2026,05,05,21,19,2619
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004325,itm-b61ccb82-3a09-47d3-bdad-99de67aefcff,Soda - Sprite,3,1,2.60,11,93.40,DineIn,2026-05-05 21:18:00,2026-05-05,2026,05,05,21,19,2619
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004325,itm-bc9a9a63-b7b8-46f7-be9f-6d23aaaa5602,S'mores Cookie Ice Cream Parfait,4,1,4.00,11,93.40,DineIn,2026-05-05 21:18:00,2026-05-05,2026,05,05,21,19,2619
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004326,itm-2b89fddc-06bd-4dca-a8eb-26ae2df7ca24,Meat & Three,5,1,25.00,3,28.49,DineIn,2026-04-13 12:50:00,2026-04-13,2026,04,13,12,16,2616
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004326,itm-28b28fa9-a09d-4d24-b9c0-d245fe1241a0,Chips and Salsa,2,1,1.49,3,28.49,DineIn,2026-04-13 12:50:00,2026-04-13,2026,04,13,12,16,2616
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004326,itm-01843536-d50c-47ed-9eae-bcc7dbbb775d,Raspberry Lime Sparkling Water - Poland Springs,3,1,2.00,3,28.49,DineIn,2026-04-13 12:50:00,2026-04-13,2026,04,13,12,16,2616
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004327,itm-9b1735b0-56ca-4ff4-a681-5d093bc5c02a,Carbonara Bucatini,1,1,10.00,3,18.60,DineIn,2026-04-23 12:13:00,2026-04-23,2026,04,23,12,17,2617
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004327,itm-2d2d3ff3-1584-4a70-97df-81d5a03116c2,Garlic Bread with Cheese,2,1,6.00,3,18.60,DineIn,2026-04-23 12:13:00,2026-04-23,2026,04,23,12,17,2617
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004327,itm-5ccb7c5d-ff66-4e70-b180-6ba1f41c371a,CocaCola,3,1,2.60,3,18.60,DineIn,2026-04-23 12:13:00,2026-04-23,2026,04,23,12,17,2617
loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,,ord-004328,itm-d5f86692-5a06-4163-8c6e-7c70905fc2a0,Bucatini Scampi,1,1,12.00,3,19.60,DineIn,2026-04-14 12:56:00,2026-04-14,2026,04,14,12,16,2616
