organizationid,organizationname,locationid,locationname,categoryid,categoryname,menuitemid,menuitemname,catalogid,itemunitprice,price_changed_on,item_class_type,entitytype,calories,protein,sugar,fat,is_alcoholic,is_vegetarian_item,is_vegan_item,has_allergen,is_active,is_deleted,gms_created_on,gms_modified_on,sysinserttime,average_rating,rating_count,norm_ts_name
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-66e278dc-edc5-4225-b769-a81f6f3e9b33,Sandwiches & Chicken,itm-b2bb9313-d5a4-4e33-8d56-3c0a020156b4,Gardenburger Sandwich,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,7.990,2026-07-20 21:08:05.069204,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,gardenburger sandwich
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-66e278dc-edc5-4225-b769-a81f6f3e9b33,Sandwiches & Chicken,itm-e49cf590-282c-4586-baba-c0043d46499c,Buffalo Chicken Tenders 4PC,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,7.690,2026-07-20 21:08:05.064795,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,4 buffalo chicken piece tenders
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-66e278dc-edc5-4225-b769-a81f6f3e9b33,Sandwiches & Chicken,itm-f15663c7-fcb2-4dd7-85ab-a8e5b60e875c,Crispy Chicken Sandwich,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,7.990,2026-07-20 21:08:05.057502,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,chicken crispy sandwich
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-6a8b6a99-9d54-46d7-9b9a-583d5d4ccaac,Desserts,itm-0a6decc0-a818-455e-ac8f-1ab728062fab,Chocolate Chip Cookie Ice Cream Parfait,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,4.000,2026-07-20 21:08:05.107937,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,chip chocolate cookie cream ice parfait
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-6a8b6a99-9d54-46d7-9b9a-583d5d4ccaac,Desserts,itm-275e578e-9c6e-4d9d-8b3d-872aaaf90336,Sugar Cookie,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.500,2026-07-20 21:08:05.103648,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,cookie sugar
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-6a8b6a99-9d54-46d7-9b9a-583d5d4ccaac,Desserts,itm-512b1a98-6fc1-4935-ab10-6ce18e3f90a9,Brownie,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.500,2026-07-20 21:08:04.992568,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-22 08:51:18.695896,2026-07-23 05:44:43.616499,NULL,NULL,brownie
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-6a8b6a99-9d54-46d7-9b9a-583d5d4ccaac,Desserts,itm-6cdad303-e31d-4acb-9cbc-2028d02b8567,Chocolate Heaven,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,7.000,2026-07-20 21:08:04.854287,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,chocolate heaven
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-6a8b6a99-9d54-46d7-9b9a-583d5d4ccaac,Desserts,itm-706432cd-d75f-4464-9117-a1d4097acf32,Bread Pudding,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,4.000,2026-07-20 21:08:05.126223,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,bread pudding
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-875b3e51-92f7-4f00-9f2e-6b95e7020a4b,Hot Sides,itm-f2978a65-33f9-411e-8b40-cb50ddccd7cc,Regular Tater Tots,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,3.990,2026-07-20 21:08:04.801248,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,regular tater tots
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-6a8b6a99-9d54-46d7-9b9a-583d5d4ccaac,Desserts,itm-73ffce10-bf35-4f37-988a-a8f2ffc4374a,Reese's Peanut Butter Cup Cookie Ice Cream Parfait,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,4.000,2026-07-20 21:08:05.121561,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,butter cookie cream cup ice parfait peanut reese s
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-6a8b6a99-9d54-46d7-9b9a-583d5d4ccaac,Desserts,itm-a0cbc23f-75b2-482d-ab8b-92baf82d8d65,Chocolate Chip Cookie,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.500,2026-07-20 21:08:05.095435,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,chip chocolate cookie
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-6a8b6a99-9d54-46d7-9b9a-583d5d4ccaac,Desserts,itm-a40cc822-5a00-49ec-8c0b-fa64004602bd,S'mores Cookie,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.500,2026-07-20 21:08:05.099333,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,cookie mores s
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-6a8b6a99-9d54-46d7-9b9a-583d5d4ccaac,Desserts,itm-bc9a9a63-b7b8-46f7-be9f-6d23aaaa5602,S'mores Cookie Ice Cream Parfait,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,4.000,2026-07-20 21:08:05.113146,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,cookie cream ice mores parfait s
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-6a8b6a99-9d54-46d7-9b9a-583d5d4ccaac,Desserts,itm-ee0fc09a-0dc4-4f37-ad2a-01a12cb0540e,Sugar Cookie Ice Cream Parfait,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,4.000,2026-07-20 21:08:05.11722,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,cookie cream ice parfait sugar
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-875b3e51-92f7-4f00-9f2e-6b95e7020a4b,Hot Sides,itm-1458f5cd-fa7b-4c88-9aa2-fff481b72015,Fried Pickles,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,5.990,2026-07-20 21:08:05.091576,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,fried pickles
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-875b3e51-92f7-4f00-9f2e-6b95e7020a4b,Hot Sides,itm-152b248b-e406-41b4-a845-4973022bae52,Onion Rings,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,4.990,2026-07-20 21:08:04.8906,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,onion rings
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-875b3e51-92f7-4f00-9f2e-6b95e7020a4b,Hot Sides,itm-361d3efc-edb4-4d67-a425-ecd7e839e006,Spicy Fries,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,7.950,2026-07-20 21:08:05.219159,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,fries spicy
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-875b3e51-92f7-4f00-9f2e-6b95e7020a4b,Hot Sides,itm-4d0c8ffa-d1d6-4d18-b96c-5b3ad7baf77a,Regular Fry,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,3.990,2026-07-20 21:08:04.825436,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,fry regular
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-875b3e51-92f7-4f00-9f2e-6b95e7020a4b,Hot Sides,itm-72bdff8c-b61c-442c-a610-c1154068b59e,Tater Tots,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,3.990,2026-07-20 21:08:05.076523,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,tater tots
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-875b3e51-92f7-4f00-9f2e-6b95e7020a4b,Hot Sides,itm-72f1dcc4-0af3-4206-a462-27b5608dba8b,Regular Fried Pickles,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,5.990,2026-07-20 21:08:05.026758,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,fried pickles regular
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-875b3e51-92f7-4f00-9f2e-6b95e7020a4b,Hot Sides,itm-824c00e8-bb34-4979-92e3-f3ca4564ae5a,Full Tater Tots,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,4.990,2026-07-20 21:08:04.395376,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,full tater tots
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-875b3e51-92f7-4f00-9f2e-6b95e7020a4b,Hot Sides,itm-835891b8-c047-4c2b-a42d-1084e943f882,Cajun Tater Tots,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,4.190,2026-07-20 21:08:05.07995,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,cajun tater tots
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-875b3e51-92f7-4f00-9f2e-6b95e7020a4b,Hot Sides,itm-8c759eef-1c03-4fb4-acb2-ca6f7eb924cc,Regular Bacon Cheese Fry,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,5.790,2026-07-20 21:08:05.083721,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,bacon cheese fry regular
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-875b3e51-92f7-4f00-9f2e-6b95e7020a4b,Hot Sides,itm-99fef0ff-1697-41ed-a775-aa19f2c7b267,Full Fry,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,4.990,2026-07-20 21:08:04.720102,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,fry full
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-875b3e51-92f7-4f00-9f2e-6b95e7020a4b,Hot Sides,itm-abbd53a9-5d75-496c-b132-99f034829779,Regular Cajun Tater Tots,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,4.190,2026-07-20 21:08:04.915795,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,cajun regular tater tots
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-875b3e51-92f7-4f00-9f2e-6b95e7020a4b,Hot Sides,itm-c74f4362-cbda-48cc-920c-970b4bcbcb85,Full Cajun Tater Tots,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,5.190,2026-07-20 21:08:04.452792,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,cajun full tater tots
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-875b3e51-92f7-4f00-9f2e-6b95e7020a4b,Hot Sides,itm-d76c6eec-e334-4c1a-b92b-0ab826b99099,Full Chili Cheese Fries,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,7.990,2026-07-20 21:08:04.548622,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,cheese chili fries full
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-875b3e51-92f7-4f00-9f2e-6b95e7020a4b,Hot Sides,itm-dce1608a-c38d-4fa2-82a9-87062b72f958,Joseph's Fries,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,6.950,2026-07-20 21:08:05.223393,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,fries joseph s
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-875b3e51-92f7-4f00-9f2e-6b95e7020a4b,Hot Sides,itm-e1091493-3beb-437e-a5e6-922f7077159e,Regular Chili Cheese Fry,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,5.790,2026-07-20 21:08:04.973515,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,cheese chili fry regular
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-875b3e51-92f7-4f00-9f2e-6b95e7020a4b,Hot Sides,itm-e15bf874-b882-4027-92e5-b56d325d73c5,Mac & Cheese Bites,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,4.990,2026-07-20 21:08:05.020797,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,bites cheese mac
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-875b3e51-92f7-4f00-9f2e-6b95e7020a4b,Hot Sides,itm-f59acadb-e16a-4a4d-9d58-7cab52d3c8a5,Chili Cheese Fry,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,5.790,2026-07-20 21:08:05.087832,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,cheese chili fry
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-875b3e51-92f7-4f00-9f2e-6b95e7020a4b,Hot Sides,itm-f85ceb4c-3318-4388-9edd-328b4ac7501c,Full Bacon Cheese Fries,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,7.990,2026-07-20 21:08:05.013915,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,bacon cheese fries full
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-aa8fc231-209f-4144-a360-0d4a77a78404,Refreshing Drinks,itm-00fed6d1-c371-4ddf-aca4-fba0e53c87e6,Sprite,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.600,2026-07-20 21:08:05.150969,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,sprite
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-aa8fc231-209f-4144-a360-0d4a77a78404,Refreshing Drinks,itm-01843536-d50c-47ed-9eae-bcc7dbbb775d,Raspberry Lime Sparkling Water - Poland Springs,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.000,2026-07-20 21:08:05.183027,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,lime poland raspberry sparkling springs water
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-aa8fc231-209f-4144-a360-0d4a77a78404,Refreshing Drinks,itm-14f4f954-e199-4ef1-80ea-9db6e5ba5665,Hosmer Birch Beer,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.600,2026-07-20 21:08:05.15486,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,beer birch hosmer
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-aa8fc231-209f-4144-a360-0d4a77a78404,Refreshing Drinks,itm-1aa27755-1a22-4dad-81e4-80b86b9498b9,Bottled Water,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,1.000,2026-07-20 21:08:05.134589,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,bottled water
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-aa8fc231-209f-4144-a360-0d4a77a78404,Refreshing Drinks,itm-1e3372b5-8562-4eab-9183-8de21013c2bc,Hosmer Orange Soda,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.600,2026-07-20 21:08:05.163823,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,hosmer orange soda
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-aa8fc231-209f-4144-a360-0d4a77a78404,Refreshing Drinks,itm-3066622e-6996-4e40-a4f6-034565b09891,Hosmer Black Cherry,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.600,2026-07-20 21:08:05.158724,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,black cherry hosmer
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-aa8fc231-209f-4144-a360-0d4a77a78404,Refreshing Drinks,itm-3d194fdf-65c9-4b8c-af61-27d9f9a65584,Diet Coke,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.600,2026-07-20 21:08:05.146909,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,coke diet
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-aa8fc231-209f-4144-a360-0d4a77a78404,Refreshing Drinks,itm-3eced223-a17d-4ae9-a3a8-a1b1125f41d7,Lemon Sparkling Water - Poland Springs 16 oz.,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.000,2026-07-20 21:08:05.174893,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,16 lemon ounce poland sparkling springs water
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-aa8fc231-209f-4144-a360-0d4a77a78404,Refreshing Drinks,itm-4452ef99-309a-4d5d-af3a-089131b7af5c,Hosmer Root Beer,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.600,2026-07-20 21:08:05.167505,0,Item,,NULL,NULL,NULL,True,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,beer hosmer root
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-aa8fc231-209f-4144-a360-0d4a77a78404,Refreshing Drinks,itm-598f4a83-8d9c-4ef0-9732-84f7b28ffba6,Cheerwine,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.600,2026-07-20 21:08:05.171342,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,cheerwine
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-aa8fc231-209f-4144-a360-0d4a77a78404,Refreshing Drinks,itm-70b5aea7-16dc-4c09-94b4-0559e5efa5c0,Saratoga Sparkling,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.600,2026-07-20 21:08:05.187348,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,saratoga sparkling
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-aa8fc231-209f-4144-a360-0d4a77a78404,Refreshing Drinks,itm-96cc145f-3314-45c5-90ac-54df59f6deae,Orange Sparkling Water - Poland Springs 16 oz.,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.000,2026-07-20 21:08:05.179306,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,16 orange ounce poland sparkling springs water
