locationid,frequentcustomerid,transactionheaderid,menuitemid,itemname,item_class_type,itemquantity,itemunitprice,numberofitems,ordersubtotal,ordertypelabel,orderdatelocal,businessdate,yyyy,mm,dd,hh,ww,yyww
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005291,itm-a2440e0d-7594-4e7d-aaa8-5ea1b3ef70ba,Loaded Nachos (PB),2,1,5.0,7,38.7,DineIn,2026-05-26 20:42:00,2026-05-26,2026,5,26,20,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005291,itm-595b18a7-a24b-44e5-9353-8b6b3ed89c70,Chips And Queso (PB),2,1,0.5,7,38.7,DineIn,2026-05-26 20:42:00,2026-05-26,2026,5,26,20,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005292,itm-063f60b9-c441-4be4-90e7-605b47579670,Pico’s Birria Taco(PB),1,1,6.0,6,46.09,DineIn,2026-06-28 21:06:00,2026-06-28,2026,6,28,21,26,202626
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005292,itm-3433fa46-2da0-46ce-bcd1-dbe3eb289c05,Chicken Taco (PB),1,1,4.5,6,46.09,DineIn,2026-06-28 21:06:00,2026-06-28,2026,6,28,21,26,202626
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005292,itm-8b86e5de-889d-4c5a-bf14-8ba058a4101d,Pulled Pork Taco (PB),1,1,7.99,6,46.09,DineIn,2026-06-28 21:06:00,2026-06-28,2026,6,28,21,26,202626
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005292,itm-1b92e7f0-cc3e-4867-89b2-8c8ac9f58345,Pico’s Al Pastor Taco(PB),1,3,5.5,6,46.09,DineIn,2026-06-28 21:06:00,2026-06-28,2026,6,28,21,26,202626
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005292,itm-05c73b37-1921-404e-b5e4-c28041762f8a,Pineapple(PB),4,1,3.1,6,46.09,DineIn,2026-06-28 21:06:00,2026-06-28,2026,6,28,21,26,202626
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005292,itm-e3623351-09bd-4e03-8b7f-20803e017255,Churros (PB),4,1,8.0,6,46.09,DineIn,2026-06-28 21:06:00,2026-06-28,2026,6,28,21,26,202626
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005293,itm-766ef0e9-02b6-4894-ade0-48a21588b4b9,Chicken Burrito Bowl (PB),1,1,5.5,4,23.490000000000002,DineIn,2026-05-27 14:04:00,2026-05-27,2026,5,27,14,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005293,itm-b1ec98e0-4668-4fb8-9d43-a83184aaaffa,Beef Burrito Bowl(PB),1,1,6.0,4,23.490000000000002,DineIn,2026-05-27 14:04:00,2026-05-27,2026,5,27,14,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005293,itm-f346b454-26c4-44df-b92e-5554ec2bcdd7,Rice and Beans (PB),2,1,4.0,4,23.490000000000002,DineIn,2026-05-27 14:04:00,2026-05-27,2026,5,27,14,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005293,itm-8b86e5de-889d-4c5a-bf14-8ba058a4101d,Pulled Pork Taco (PB),1,1,7.99,4,23.490000000000002,DineIn,2026-05-27 14:04:00,2026-05-27,2026,5,27,14,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005295,itm-5ff1a09a-73bc-4510-ad65-a5f5498523f6,Chicken Burrito (PB),1,1,5.0,3,13.1,DineIn,2026-04-27 14:44:00,2026-04-27,2026,4,27,14,18,202618
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005295,itm-35bec1d6-948f-4e51-adc5-1daf849b902f,Mandarin(PB),4,1,3.1,3,13.1,DineIn,2026-04-27 14:44:00,2026-04-27,2026,4,27,14,18,202618
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005295,itm-a2440e0d-7594-4e7d-aaa8-5ea1b3ef70ba,Loaded Nachos (PB),2,1,5.0,3,13.1,DineIn,2026-04-27 14:44:00,2026-04-27,2026,4,27,14,18,202618
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005296,itm-063f60b9-c441-4be4-90e7-605b47579670,Pico’s Birria Taco(PB),1,1,6.0,4,21.6,DineIn,2026-05-08 19:34:00,2026-05-08,2026,5,8,19,19,202619
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005296,itm-3433fa46-2da0-46ce-bcd1-dbe3eb289c05,Chicken Taco (PB),1,1,4.5,4,21.6,DineIn,2026-05-08 19:34:00,2026-05-08,2026,5,8,19,19,202619
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005296,itm-e5919685-4155-4ae9-91dd-514819908649,Mango(PB),4,1,3.1,4,21.6,DineIn,2026-05-08 19:34:00,2026-05-08,2026,5,8,19,19,202619
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005296,itm-e3623351-09bd-4e03-8b7f-20803e017255,Churros (PB),4,1,8.0,4,21.6,DineIn,2026-05-08 19:34:00,2026-05-08,2026,5,8,19,19,202619
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150834768,ORD-005298,itm-1b92e7f0-cc3e-4867-89b2-8c8ac9f58345,Pico’s Al Pastor Taco(PB),1,1,5.5,3,14.6,DineIn,2026-04-26 13:17:00,2026-04-26,2026,4,26,13,17,202617
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150834768,ORD-005298,itm-063f60b9-c441-4be4-90e7-605b47579670,Pico’s Birria Taco(PB),1,1,6.0,3,14.6,DineIn,2026-04-26 13:17:00,2026-04-26,2026,4,26,13,17,202617
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150834768,ORD-005298,itm-e5919685-4155-4ae9-91dd-514819908649,Mango(PB),4,1,3.1,3,14.6,DineIn,2026-04-26 13:17:00,2026-04-26,2026,4,26,13,17,202617
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150844485,ORD-005302,itm-1b92e7f0-cc3e-4867-89b2-8c8ac9f58345,Pico’s Al Pastor Taco(PB),1,1,5.5,5,22.7,DineIn,2026-05-09 19:52:00,2026-05-09,2026,5,9,19,19,202619
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150844485,ORD-005302,itm-fa906c20-2d01-4c89-ba3b-c4b96e7380ad,Beef Taco (PB),1,1,5.0,5,22.7,DineIn,2026-05-09 19:52:00,2026-05-09,2026,5,9,19,19,202619
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150844485,ORD-005302,itm-316f6a0e-a859-4a88-a11f-b93ad7deb418,Ground Beef Burrito (PB),1,1,6.0,5,22.7,DineIn,2026-05-09 19:52:00,2026-05-09,2026,5,9,19,19,202619
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150844485,ORD-005302,itm-31051eb0-09f6-4f27-9308-0d688026b31b,Strawberry(PB),4,1,3.1,5,22.7,DineIn,2026-05-09 19:52:00,2026-05-09,2026,5,9,19,19,202619
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150844485,ORD-005302,itm-871941bb-4a43-4efc-9724-e9c0b50dedd7,Lime(PB),4,1,3.1,5,22.7,DineIn,2026-05-09 19:52:00,2026-05-09,2026,5,9,19,19,202619
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005307,itm-ce9fa280-a2b2-4305-a5f4-16c473bc220f,Chicken Quesadilla (PB),1,1,4.99,3,7.69,DineIn,2026-06-24 14:15:00,2026-06-24,2026,6,24,14,26,202626
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005307,itm-5be94727-3dcc-46a9-8595-b59e07dde0c5,Lemonade (PB),3,1,0.2,3,7.69,DineIn,2026-06-24 14:15:00,2026-06-24,2026,6,24,14,26,202626
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005307,itm-7a161dbe-2583-4cca-a300-e81c7241b2c3,Chips and Salsa (PB),2,1,2.5,3,7.69,DineIn,2026-06-24 14:15:00,2026-06-24,2026,6,24,14,26,202626
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150836727,ORD-005308,itm-46894bf7-69ab-4f6d-8f88-6f315ef193e3,Carnitas Burrito Bowl (PB),1,1,6.0,3,10.2,DineIn,2026-05-23 14:50:00,2026-05-23,2026,5,23,14,21,202621
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150836727,ORD-005308,itm-5be94727-3dcc-46a9-8595-b59e07dde0c5,Lemonade (PB),3,1,0.2,3,10.2,DineIn,2026-05-23 14:50:00,2026-05-23,2026,5,23,14,21,202621
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150836727,ORD-005308,itm-e662409e-8bef-4774-b4a7-76369395ef00,Elotes (PB),2,1,4.0,3,10.2,DineIn,2026-05-23 14:50:00,2026-05-23,2026,5,23,14,21,202621
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150634244,ORD-005312,itm-766ef0e9-02b6-4894-ade0-48a21588b4b9,Chicken Burrito Bowl (PB),1,1,5.5,2,5.6,DineIn,2026-05-21 19:59:00,2026-05-21,2026,5,21,19,21,202621
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150634244,ORD-005312,itm-3689d651-2ef5-465c-b226-78098f718aec,Iced Water (PB),3,1,0.1,2,5.6,DineIn,2026-05-21 19:59:00,2026-05-21,2026,5,21,19,21,202621
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005314,itm-ce9fa280-a2b2-4305-a5f4-16c473bc220f,Chicken Quesadilla (PB),1,1,4.99,4,18.09,DineIn,2026-06-16 21:50:00,2026-06-16,2026,6,16,21,25,202625
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005314,itm-05c73b37-1921-404e-b5e4-c28041762f8a,Pineapple(PB),4,1,3.1,4,18.09,DineIn,2026-06-16 21:50:00,2026-06-16,2026,6,16,21,25,202625
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005314,itm-e662409e-8bef-4774-b4a7-76369395ef00,Elotes (PB),2,1,4.0,4,18.09,DineIn,2026-06-16 21:50:00,2026-06-16,2026,6,16,21,25,202625
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005314,itm-00e21783-0055-4284-8f54-6cae620eea27,Fried Ice Cream (PB),4,1,6.0,4,18.09,DineIn,2026-06-16 21:50:00,2026-06-16,2026,6,16,21,25,202625
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005316,itm-e5ff0495-3c2a-4c6d-97d7-0c1caf7e1978,Veggie Burrito (PB),1,1,4.5,10,37.1,DineIn,2026-06-05 19:39:00,2026-06-05,2026,6,5,19,23,202623
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005316,itm-21f0d419-1743-4388-a2b6-b88860ad0d2b,Shrimp Burrito Bowl (PB),1,1,7.0,10,37.1,DineIn,2026-06-05 19:39:00,2026-06-05,2026,6,5,19,23,202623
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005316,itm-b1ec98e0-4668-4fb8-9d43-a83184aaaffa,Beef Burrito Bowl(PB),1,1,6.0,10,37.1,DineIn,2026-06-05 19:39:00,2026-06-05,2026,6,5,19,23,202623
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005316,itm-aedd3455-d266-40b4-a287-4fa938afe0d0,Build Your Own Tacos (PB),1,1,4.0,10,37.1,DineIn,2026-06-05 19:39:00,2026-06-05,2026,6,5,19,23,202623
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005316,itm-5be94727-3dcc-46a9-8595-b59e07dde0c5,Lemonade (PB),3,1,0.2,10,37.1,DineIn,2026-06-05 19:39:00,2026-06-05,2026,6,5,19,23,202623
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005316,itm-31051eb0-09f6-4f27-9308-0d688026b31b,Strawberry(PB),4,1,3.1,10,37.1,DineIn,2026-06-05 19:39:00,2026-06-05,2026,6,5,19,23,202623
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005316,itm-871941bb-4a43-4efc-9724-e9c0b50dedd7,Lime(PB),4,1,3.1,10,37.1,DineIn,2026-06-05 19:39:00,2026-06-05,2026,6,5,19,23,202623
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005316,itm-3a06733d-656b-4b31-932d-de5e6d3d8b96,Unsweetened Iced Tea (PB),3,1,0.2,10,37.1,DineIn,2026-06-05 19:39:00,2026-06-05,2026,6,5,19,23,202623
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005316,itm-f346b454-26c4-44df-b92e-5554ec2bcdd7,Rice and Beans (PB),2,1,4.0,10,37.1,DineIn,2026-06-05 19:39:00,2026-06-05,2026,6,5,19,23,202623
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005316,itm-a2440e0d-7594-4e7d-aaa8-5ea1b3ef70ba,Loaded Nachos (PB),2,1,5.0,10,37.1,DineIn,2026-06-05 19:39:00,2026-06-05,2026,6,5,19,23,202623
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005317,itm-1b92e7f0-cc3e-4867-89b2-8c8ac9f58345,Pico’s Al Pastor Taco(PB),1,1,5.5,2,5.7,DineIn,2026-05-08 21:09:00,2026-05-08,2026,5,8,21,19,202619
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005317,itm-3a06733d-656b-4b31-932d-de5e6d3d8b96,Unsweetened Iced Tea (PB),3,1,0.2,2,5.7,DineIn,2026-05-08 21:09:00,2026-05-08,2026,5,8,21,19,202619
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005319,itm-316f6a0e-a859-4a88-a11f-b93ad7deb418,Ground Beef Burrito (PB),1,1,6.0,3,12.1,DineIn,2026-06-11 09:17:00,2026-06-11,2026,6,11,9,24,202624
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005319,itm-b1ec98e0-4668-4fb8-9d43-a83184aaaffa,Beef Burrito Bowl(PB),1,1,6.0,3,12.1,DineIn,2026-06-11 09:17:00,2026-06-11,2026,6,11,9,24,202624
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005319,itm-3689d651-2ef5-465c-b226-78098f718aec,Iced Water (PB),3,1,0.1,3,12.1,DineIn,2026-06-11 09:17:00,2026-06-11,2026,6,11,9,24,202624
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150836727,ORD-005320,itm-ce9fa280-a2b2-4305-a5f4-16c473bc220f,Chicken Quesadilla (PB),1,1,4.99,2,9.99,DineIn,2026-04-04 19:28:00,2026-04-04,2026,4,4,19,14,202614
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150836727,ORD-005320,itm-a2440e0d-7594-4e7d-aaa8-5ea1b3ef70ba,Loaded Nachos (PB),2,1,5.0,2,9.99,DineIn,2026-04-04 19:28:00,2026-04-04,2026,4,4,19,14,202614
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150833669,ORD-005321,itm-ec43648a-dd3a-4611-86e8-5a6e3ea09975,Build Your Own Quesadilla (PB),1,1,3.99,2,7.09,DineIn,2026-05-21 14:35:00,2026-05-21,2026,5,21,14,21,202621
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150833669,ORD-005321,itm-e5919685-4155-4ae9-91dd-514819908649,Mango(PB),4,1,3.1,2,7.09,DineIn,2026-05-21 14:35:00,2026-05-21,2026,5,21,14,21,202621
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150836727,ORD-005327,itm-e5ff0495-3c2a-4c6d-97d7-0c1caf7e1978,Veggie Burrito (PB),1,1,4.5,4,16.6,DineIn,2026-06-13 20:53:00,2026-06-13,2026,6,13,20,24,202624
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150836727,ORD-005327,itm-1b00162e-bee1-492b-972f-631a50ce68da,Veggie Taco (PB),1,1,4.0,4,16.6,DineIn,2026-06-13 20:53:00,2026-06-13,2026,6,13,20,24,202624
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150836727,ORD-005327,itm-3689d651-2ef5-465c-b226-78098f718aec,Iced Water (PB),3,1,0.1,4,16.6,DineIn,2026-06-13 20:53:00,2026-06-13,2026,6,13,20,24,202624
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150836727,ORD-005327,itm-e3623351-09bd-4e03-8b7f-20803e017255,Churros (PB),4,1,8.0,4,16.6,DineIn,2026-06-13 20:53:00,2026-06-13,2026,6,13,20,24,202624
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150841657,ORD-005329,itm-46894bf7-69ab-4f6d-8f88-6f315ef193e3,Carnitas Burrito Bowl (PB),1,1,6.0,3,6.7,DineIn,2026-04-03 20:24:00,2026-04-03,2026,4,3,20,14,202614
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150841657,ORD-005329,itm-5be94727-3dcc-46a9-8595-b59e07dde0c5,Lemonade (PB),3,1,0.2,3,6.7,DineIn,2026-04-03 20:24:00,2026-04-03,2026,4,3,20,14,202614
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150841657,ORD-005329,itm-595b18a7-a24b-44e5-9353-8b6b3ed89c70,Chips And Queso (PB),2,1,0.5,3,6.7,DineIn,2026-04-03 20:24:00,2026-04-03,2026,4,3,20,14,202614
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150836727,ORD-005330,itm-465af5da-8298-4dda-80ec-363eadf8d231,Build Your Own Bowl (PB),1,1,5.0,2,13.0,DineIn,2026-06-11 21:06:00,2026-06-11,2026,6,11,21,24,202624
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150836727,ORD-005330,itm-e3623351-09bd-4e03-8b7f-20803e017255,Churros (PB),4,1,8.0,2,13.0,DineIn,2026-06-11 21:06:00,2026-06-11,2026,6,11,21,24,202624
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005332,itm-21f0d419-1743-4388-a2b6-b88860ad0d2b,Shrimp Burrito Bowl (PB),1,1,7.0,6,38.7,DineIn,2026-04-23 12:26:00,2026-04-23,2026,4,23,12,17,202617
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005332,itm-1b92e7f0-cc3e-4867-89b2-8c8ac9f58345,Pico’s Al Pastor Taco(PB),1,3,5.5,6,38.7,DineIn,2026-04-23 12:26:00,2026-04-23,2026,4,23,12,17,202617
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005332,itm-aedd3455-d266-40b4-a287-4fa938afe0d0,Build Your Own Tacos (PB),1,1,4.0,6,38.7,DineIn,2026-04-23 12:26:00,2026-04-23,2026,4,23,12,17,202617
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005332,itm-31051eb0-09f6-4f27-9308-0d688026b31b,Strawberry(PB),4,1,3.1,6,38.7,DineIn,2026-04-23 12:26:00,2026-04-23,2026,4,23,12,17,202617
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005332,itm-05c73b37-1921-404e-b5e4-c28041762f8a,Pineapple(PB),4,1,3.1,6,38.7,DineIn,2026-04-23 12:26:00,2026-04-23,2026,4,23,12,17,202617
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005332,itm-a2440e0d-7594-4e7d-aaa8-5ea1b3ef70ba,Loaded Nachos (PB),2,1,5.0,6,38.7,DineIn,2026-04-23 12:26:00,2026-04-23,2026,4,23,12,17,202617
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150841657,ORD-005333,itm-e5ff0495-3c2a-4c6d-97d7-0c1caf7e1978,Veggie Burrito (PB),1,1,4.5,3,8.1,DineIn,2026-06-25 19:47:00,2026-06-25,2026,6,25,19,26,202626
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150841657,ORD-005333,itm-e5919685-4155-4ae9-91dd-514819908649,Mango(PB),4,1,3.1,3,8.1,DineIn,2026-06-25 19:47:00,2026-06-25,2026,6,25,19,26,202626
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150841657,ORD-005333,itm-595b18a7-a24b-44e5-9353-8b6b3ed89c70,Chips And Queso (PB),2,1,0.5,3,8.1,DineIn,2026-06-25 19:47:00,2026-06-25,2026,6,25,19,26,202626
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005334,itm-bcd8161c-22a5-4c64-b3f8-b10137a1486f,Shrimp Burrito (PB),1,1,6.5,4,15.8,DineIn,2026-05-07 12:19:00,2026-05-07,2026,5,7,12,19,202619
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005334,itm-5eba8035-14f7-49e6-9150-4846b539d451,Fruit Punch(PB),4,1,3.1,4,15.8,DineIn,2026-05-07 12:19:00,2026-05-07,2026,5,7,12,19,202619
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005334,itm-3a06733d-656b-4b31-932d-de5e6d3d8b96,Unsweetened Iced Tea (PB),3,1,0.2,4,15.8,DineIn,2026-05-07 12:19:00,2026-05-07,2026,5,7,12,19,202619
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005334,itm-00e21783-0055-4284-8f54-6cae620eea27,Fried Ice Cream (PB),4,1,6.0,4,15.8,DineIn,2026-05-07 12:19:00,2026-05-07,2026,5,7,12,19,202619
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005335,itm-3433fa46-2da0-46ce-bcd1-dbe3eb289c05,Chicken Taco (PB),1,1,4.5,4,26.0,DineIn,2026-05-24 14:22:00,2026-05-24,2026,5,24,14,21,202621
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005335,itm-aedd3455-d266-40b4-a287-4fa938afe0d0,Build Your Own Tacos (PB),1,2,4.0,4,26.0,DineIn,2026-05-24 14:22:00,2026-05-24,2026,5,24,14,21,202621
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005335,itm-766ef0e9-02b6-4894-ade0-48a21588b4b9,Chicken Burrito Bowl (PB),1,1,5.5,4,26.0,DineIn,2026-05-24 14:22:00,2026-05-24,2026,5,24,14,21,202621
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005335,itm-e3623351-09bd-4e03-8b7f-20803e017255,Churros (PB),4,1,8.0,4,26.0,DineIn,2026-05-24 14:22:00,2026-05-24,2026,5,24,14,21,202621
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150836727,ORD-005338,itm-fe8fca2b-6a98-484a-ba80-e1f7b86118fb,Build Your Own Burrito (PB),1,1,4.5,3,5.99,DineIn,2026-05-27 21:58:00,2026-05-27,2026,5,27,21,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150836727,ORD-005338,itm-d606bfb8-dc01-40cd-a500-88e1e20911b8,Soft Drink (PB),3,1,0.99,3,5.99,DineIn,2026-05-27 21:58:00,2026-05-27,2026,5,27,21,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150836727,ORD-005338,itm-595b18a7-a24b-44e5-9353-8b6b3ed89c70,Chips And Queso (PB),2,1,0.5,3,5.99,DineIn,2026-05-27 21:58:00,2026-05-27,2026,5,27,21,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005340,itm-21f0d419-1743-4388-a2b6-b88860ad0d2b,Shrimp Burrito Bowl (PB),1,1,7.0,5,25.1,DineIn,2026-05-12 19:51:00,2026-05-12,2026,5,12,19,20,202620
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005340,itm-bcd8161c-22a5-4c64-b3f8-b10137a1486f,Shrimp Burrito (PB),1,1,6.5,5,25.1,DineIn,2026-05-12 19:51:00,2026-05-12,2026,5,12,19,20,202620
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005340,itm-871941bb-4a43-4efc-9724-e9c0b50dedd7,Lime(PB),4,1,3.1,5,25.1,DineIn,2026-05-12 19:51:00,2026-05-12,2026,5,12,19,20,202620
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005340,itm-595b18a7-a24b-44e5-9353-8b6b3ed89c70,Chips And Queso (PB),2,1,0.5,5,25.1,DineIn,2026-05-12 19:51:00,2026-05-12,2026,5,12,19,20,202620
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005340,itm-e3623351-09bd-4e03-8b7f-20803e017255,Churros (PB),4,1,8.0,5,25.1,DineIn,2026-05-12 19:51:00,2026-05-12,2026,5,12,19,20,202620
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005341,itm-316f6a0e-a859-4a88-a11f-b93ad7deb418,Ground Beef Burrito (PB),1,1,6.0,6,29.7,DineIn,2026-04-13 19:54:00,2026-04-13,2026,4,13,19,16,202616
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005341,itm-3433fa46-2da0-46ce-bcd1-dbe3eb289c05,Chicken Taco (PB),1,1,4.5,6,29.7,DineIn,2026-04-13 19:54:00,2026-04-13,2026,4,13,19,16,202616
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005341,itm-8d68bf55-9269-4ddd-a3d8-26e089e133b9,Vegetarian Burrito Bowl (PB),1,1,5.0,6,29.7,DineIn,2026-04-13 19:54:00,2026-04-13,2026,4,13,19,16,202616
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005341,itm-5eba8035-14f7-49e6-9150-4846b539d451,Fruit Punch(PB),4,1,3.1,6,29.7,DineIn,2026-04-13 19:54:00,2026-04-13,2026,4,13,19,16,202616
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005341,itm-31051eb0-09f6-4f27-9308-0d688026b31b,Strawberry(PB),4,1,3.1,6,29.7,DineIn,2026-04-13 19:54:00,2026-04-13,2026,4,13,19,16,202616
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-005341,itm-e3623351-09bd-4e03-8b7f-20803e017255,Churros (PB),4,1,8.0,6,29.7,DineIn,2026-04-13 19:54:00,2026-04-13,2026,4,13,19,16,202616
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150841657,ORD-005342,itm-8b86e5de-889d-4c5a-bf14-8ba058a4101d,Pulled Pork Taco (PB),1,3,7.99,6,46.16,DineIn,2026-05-12 14:17:00,2026-05-12,2026,5,12,14,20,202620
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150841657,ORD-005342,itm-ce9fa280-a2b2-4305-a5f4-16c473bc220f,Chicken Quesadilla (PB),1,1,4.99,6,46.16,DineIn,2026-05-12 14:17:00,2026-05-12,2026,5,12,14,20,202620
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150841657,ORD-005342,itm-316f6a0e-a859-4a88-a11f-b93ad7deb418,Ground Beef Burrito (PB),1,1,6.0,6,46.16,DineIn,2026-05-12 14:17:00,2026-05-12,2026,5,12,14,20,202620
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150841657,ORD-005342,itm-0d9e6750-2d85-47db-b00f-386598dd917e,Passion Fruit(PB),4,1,3.1,6,46.16,DineIn,2026-05-12 14:17:00,2026-05-12,2026,5,12,14,20,202620
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150841657,ORD-005342,itm-871941bb-4a43-4efc-9724-e9c0b50dedd7,Lime(PB),4,1,3.1,6,46.16,DineIn,2026-05-12 14:17:00,2026-05-12,2026,5,12,14,20,202620
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150841657,ORD-005342,itm-a2440e0d-7594-4e7d-aaa8-5ea1b3ef70ba,Loaded Nachos (PB),2,1,5.0,6,46.16,DineIn,2026-05-12 14:17:00,2026-05-12,2026,5,12,14,20,202620
